GDP251,GDP253,GDP254,GDP255,GDP259,GDP260,GDP261,GDP263,GDP264,GDP266,GDP267,IPS13,IPS18,IPS25,IPS34,IPS38,IPS43,IPS306,PMP,UTL11,CES006,CES011,CES017,CES033,CES046,CES048,CES049,CES053,CES088,CES140,LHEL,LHELX,LHNAG,LBMNU,CES151,CES155,LHUR,LHU680,LHU5,LHU14,LHU15,LHU26,LHU27,HSNE,HSMW,HSSOU,HSWST,PMI,PMNO,PMDEL,PMNV,MOCMQ,MSONDQ,GDP274_1,GDP274_2,GDP274_3,GDP275_1,GDP275_2,GDP275_3,GDP275_4,GDP276_1,GDP276_3,GDP276_4,GDP276_5,GDP276_6,GDP276_7,GDP276_8,GDP280A,GDP281A,GDP282A,GDP284A,GDP285A,GDP287A,GDP288A,PSCCOMR,PW561R,PMCP,CES277R,CES278.R,LBOUT,LBPUR7,LBLCPU,FYFF,FYGM3,FYGT1,FYGT10,Sfygm6,Sfygt1,Sfygt10,sFYAAAC,sFYBAAC,FM1,MZMSL,FM2,FMFBA,FMRRA,BUSLOANS,CCINRV,EXRUS,EXRSW,EXRJAN,EXRUK,EXRCAN,FSPCOM,FSPIN,FSDXP,FSPXE,FSDJ,HHSNTN,DATE
5.371061,0.79648,4.452586,5.558083,26.915569,7.378668,3.117344,68.817373,44.625763,0.68427,10.008771,11.381746,0.491185,15.05968,13.653622,11.298362,9.335915,-1.431967,60.833333,89.398133,-2.486512,2.098231,6.520811,1.637565,4.863119,5.402265,4.452079,5.872657,2.379432,4.67826,3.666667,0.117333,2.919721,3.945035,40.7,-0.1,-0.233333,-0.9,0.157729,-17.961941,-31.512351,-36.643137,-25.631543,5.630016,5.880533,6.330909,5.597187,60.666667,59.133333,69.2,59.433333,4.504884,9.992657,-3.825385,-0.10986,-0.999101,4.445722,-0.395884,-3.266341,0.336416,0.278387,-0.758713,0.619718,0.825418,0.25395,0.283535,-0.270617,2.158048,-0.610148,0.792836,-10.207757,-4.939898,-0.113852,-1.625732,7.504079,-1.19181,70.633333,3.440429,1.789738,0.463111,0.113358,0.171123,0.103333,-0.016667,0.01,0.003333,0.06,0.146667,0.333333,0.236667,0.613333,-0.680243,-1.037101,-1.278361,-0.196418,4.678166,-2.940836,-0.891468,1.120466,1.002407,2.71503,0.324593,1.2607,3.969457,5.1124,-0.01,0.113333,4.824729,0.8,1965-04-01
8.033712,13.94801,5.774759,5.496237,4.102525,21.313716,1.567488,-23.56831,1.660018,15.810626,11.097838,5.834663,2.322951,15.127401,11.431689,8.517955,9.234702,6.211783,59.8,89.902267,-1.534501,5.056133,8.073791,3.014938,4.564518,3.16077,3.929636,3.668677,2.827522,7.033235,2.666667,0.133333,3.982121,0.94318,40.633333,0.066667,-0.3,0.433333,-14.368957,-42.723707,-30.467027,-30.043639,-30.946214,5.560682,5.926037,6.385756,5.533389,59.066667,58.733333,63.9,55.566667,3.741022,10.251131,-0.370579,-0.924767,-0.775246,-1.363556,1.192941,-2.904272,-1.246658,-0.323479,1.103408,1.964377,-0.021034,-0.235417,-0.293747,0.10896,-1.830594,1.289587,-0.81608,1.711049,4.476808,3.111402,1.03873,-2.442724,-1.065684,69.533333,0.998802,1.186888,9.326883,2.96421,-2.919094,-0.003333,-0.006667,0.063333,0.04,0.106667,0.216667,0.38,0.25,0.643333,2.434705,1.014151,1.120076,1.760158,0.225047,-2.599834,-2.054037,0.221259,-2.038197,0.184028,-0.338819,-0.308628,-2.309449,-2.063162,0.063333,-1.503333,-4.441422,0.9,1965-07-01
9.561054,16.700441,13.660792,6.579072,18.024358,15.780155,-8.757594,27.994067,19.076902,11.05512,5.737685,11.829469,6.4095510000000004,18.603478,-0.312846,7.580464,7.280986,5.863691,61.933333,89.9839,1.775102,9.568589,6.184776,4.044363,4.68871,3.89451,3.297914,4.662578,3.174437,6.477614,7,0.24,3.404798,3.768244,40.733333,0.266667,-0.266667,-0.066667,-33.573027,-12.816416,-33.385031,-38.615171,-27.540407,5.676754,5.998109,6.35495,5.534706,60.266667,62.266667,65.9,47.533333,12.20604,30.437612,0.351617,-0.634459,-1.157378,-2.078922,-1.444867,2.945109,-0.002871,0.317004,1.92467,-0.706254,0.55068,0.078044,0.831003,1.227124,6.746938,-2.721989,11.483914,-1.86679,1.408655,3.406971,-0.170505,8.040328,-1.102225,68.733333,4.100912,2.490887,6.493432,3.77356,-1.683849,0.093333,0.3,0.38,0.226667,0.16,0.296667,0.306667,0.14,0.493333,2.349157,1.435791,0.937321,1.484396,0.362438,-1.361934,-2.072166,-0.861141,-0.061739,-0.766114,1.448755,-1.534323,21.630118,22.977462,-0.066667,0.343333,24.565869,1.6,1965-10-01
9.664014,18.92127,3.616739,3.675542,9.476541,21.723967,8.98102,-7.119131,10.116999,8.952021,4.926833,8.197983,5.125891,17.869607,16.37051,9.020019,12.060658,6.526677,66.1,91.119533,0.524447,0.987801,9.731462,3.905742,4.856186,3.910563,3.714719,3.993669,2.375792,6.726254,5,0.223,2.918165,5.734197,41.133333,0.166667,-0.233333,-0.333333,4.507837,-51.53502,-37.315174,-25.506647,-50.746688,5.529429,5.857933,6.279771,5.501258,65.666667,65.633333,80.466667,50.233333,15.863891,19.875883,1.334363,2.004784,3.350834,6.56192,1.917921,-3.59674,0.989633,0.631667,-1.473911,-7.657008,-2.756164,1.329941,0.896859,2.3715,-8.923748,1.138658,-16.892338,8.087131,-2.155968,-7.340069,2.178021,20.762442,-1.937901,80.833333,1.73314,1.612596,6.918686,3.213493,1.669488,0.39,0.443333,0.466667,0.296667,0.16,0.32,0.16,0.043333000000000003,0.396667,-0.20222300000000001,-2.470557,-1.043701,-0.761115,-1.845041,2.502651,1.20726,0.332374,1.399131,0.055298,-0.347545,0.161133,-0.552567,1.131967,0.126667,0.013333,5.048452,-5.8,1966-01-01
1.38326,-17.118504,3.499585,4.802778,-7.868653,14.324139,-33.443942,17.157169,9.828888,10.463869,3.074258,4.878615,4.241648,12.603557,12.727788,7.624783,9.123406,-0.24916,58.733333,91.566667,-8.564031,1.575425,10.157961,4.586647,5.416638,4.18048,3.75015,4.493642,3.130865,7.934843,1,0.033333,2.889254,3.903706,40.966667,0.1,-0.033333,-1.166667,24.709729,-16.690818,-51.133349,-68.997387,-31.132394,5.407172,5.751514,6.244167,5.381432,60.3,57.633333,75.166667,53.366667,0.231717,16.592636,3.18739,1.600509,-0.012145,-3.066924,0.272458,0.682414,0.347901,-0.2258,0.530657,10.845425,0.817431,0.817581,-0.056582,-0.21202,9.898109,1.561906,-0.81608,-3.322527,2.125891,-0.147332,1.356092,-8.576126,-2.008563,82.9,6.335115,0.955607,-2.225137,2.661075,8.778761,0.356667,-0.023333,0.003333,0.01,0.146667,0.346667,0.193333,0.223333,0.71,-2.595971,-6.65213,-2.827304,-1.356184,-0.070363,-0.851564,-3.451925,0.442736,-1.263318,0.788083,-1.244364,0.371598,-15.502654,-14.632311,0.166667,-0.683333,-23.721952,-4.533333,1966-04-01
2.625463,13.542475,2.71232,3.462036,8.702371,2.571915,-13.222794,-15.312376,21.853938,15.825774,4.587718,-13.178282,5.471043,13.182346,6.931825,7.870512,5.661694,6.91609,58.3,91.2437,10.459407,0.196493,6.49321,2.418446,4.705584,3.159566,4.223593,4.068526,3.330727,6.849462,0,0.015333,3.279405,1.869229,40.8,-0.133333,-0.066667,-0.366667,-1.987993,30.086795,-55.437878,-27.841722,-87.174082,5.313206,5.613128,6.080696,5.127924,59.166667,54.933333,73.266667,56.566667,-4.983808,1.694175,-0.951427,0.738567,1.849897,-1.645491,0.633112,3.667678,0.039013,-0.498846,-1.143033,0.714462,3.464434,0.915824,-1.460757,-0.674913,-8.200231,-0.137488,-16.80537,1.349954,-5.298248,8.832043,-1.175923,-7.480565,-1.155353,77.633333,2.39162,2.066742,0.550892,2.217771,5.192884,0.496667,0.456667,0.576667,0.36,0.286667,0.466667,0.096667,0.18,0.726667,-5.542715,-1.412239,-2.445815,-0.914224,-1.492399,1.969673,-1.743838,-0.307404,0.354748,0.253771,-0.41122,-0.483144,-31.686962,-31.89232,0.303333,-2.28,-36.59245,-4.6,1966-07-01
3.203462,0.022879,-1.536914,5.421002,-13.813993,6.341534,-44.336728,12.989172,4.534168,3.244062,10.153613,10.09848,5.738725,0.175049,1.714348,-1.742656,4.068039,2.075738,55.1,90.590633,-0.609027,-8.296829,4.114052,1.309519,4.437116,3.218342,2.839599,2.262042,2.324029,6.519828,-1.333333,-0.014667,3.333049,-1.079315,40.7,-0.166667,-0.066667,-0.033333,-16.529526,-21.654336,18.97701,26.372033,9.62356,5.077255,5.414618,5.983096,5.006181,54.433333,49.066667,63.066667,55.833333,-1.053155,-17.608503,-0.244389,0.335553,-0.082022,-0.561519,0.095035,0.611167,-0.262719,1.800418,0.428523,-3.411048,-0.570958,0.516873,1.829354,-0.541406,4.460294,1.828186,11.134256,2.172828,3.417093,-8.699009,-0.412038,-30.800797,-0.388596,69.933333,0.744212,1.457019,3.328512,2.140368,2.695381,0.153333,0.166667,-0.07,-0.136667,0.2,0.23,-0.206667,0.38,1.133333,2.413036,1.783833,1.664402,-0.947104,-1.373715,-11.235597,-0.791639,0.688257,0.246596,-0.014707,0.281917,2.249697,-8.020941,-10.619338,0.096667,-0.27,-16.355123,-0.266667,1966-10-01
3.529569,-7.668557,3.058627,4.855535,4.077722,-15.888857,-12.209125,7.636086,5.978542,26.526228,4.918596,-23.314698,8.157172,-0.971869,-16.138393,-3.287664,-2.69144,-3.811837,51.066667,88.584533,-1.70148,-1.446656,-0.543684,1.171079,4.057286,2.508433,2.284454,1.936221,4.255359,5.66446,-1,-0.084333,0.265677,-0.446282,40.333333,-0.333333,0.133333,-0.7,14.28116,46.552679,-17.529307,-7.430554,-30.961952,5.273,5.597187,6.110728,5.115996,47.333333,45.533333,45.366667,46.366667,-9.175364,-53.630187,-5.281822,-0.88742,-0.583233,-3.604853,0.781736,-2.512925,-0.205647,-0.72091,1.000142,-2.031212,-1.234852,-1.993077,-2.596981,-3.304352,-3.34018,-0.495142,-7.920409,0.040074,-2.09715,-1.206289,1.323955,-7.309529,-1.821723,62.9,4.190498,1.869313,3.681176,4.117675,1.951424,-0.74,-0.696667,-0.836667,-0.42,0.003333,0.09,0.07,0.536667,1.296667,2.777072,2.509198,2.412059,3.397846,6.118916,0.223388,0.298836,-0.196524,0.603518,-0.154456,0.413364,-0.332948,34.822647,36.720539,-0.283333,1.603333,25.067399,4.5,1967-01-01
0.022671,17.409426,1.914902,4.823646,-11.509646,4.456095,43.068314,-3.647134,-3.103418,-5.813228,2.18074,-3.437212,2.568662,-0.310558,-13.85372,0.108286,-2.359161,8.146215,47.666667,86.7784,-3.777757,-5.390426,-3.765591,-2.287753,3.214022,1.263857,1.747135,1.304973,5.473839,4.414128,-1.333333,-0.041333,2.97535,-2.45773,40.033333,-0.2,0,-0.533333,3.49202,15.033084,-35.330382,-5.031513,-80.953797,5.247024,5.778684,6.207919,5.321383,44.7,48.6,35.933333,39.566667,4.315598,21.378875,7.652315,-1.020734,1.798837,1.591463,-1.051535,0.128629,-0.57124,-0.747908,-0.836803,0.890613,0.499124,0.005758,2.254838,2.00323,0.418829,-0.370242,0.542424,-7.364215,-1.265548,5.292973,-2.319916,-14.556135,-2.540774,56.933333,4.38259,1.49502,3.200658,4.150214,5.175774,-0.833333,-0.853333,-0.356667,0.236667,0.2,0.586667,1.16,0.443333,1.16,1.558893,3.45815,3.049062,-2.193059,-1.271232,3.450452,-0.853498,-0.294967,-1.337588,-0.581583,0.277088,0.369925,20.518849,23.178552,-0.18,1.65,13.208863,-0.8,1967-04-01
3.161269,-3.746207,0.268839,5.650292,4.217915,-5.577919,19.565511,-9.856691,5.335784,6.268704,1.562803,3.125242,-0.607799,-4.872479,3.587614,1.510981,1.994341,5.235701,55.733333,85.954533,-6.787934,5.108523,-0.928613,0.712721,3.951419,2.967785,1.912233,4.323377,5.61443,3.630083,-0.333333,-0.015,2.994797,1.311137,40.233333,0.166667,-0.033333,-0.066667,5.916295,0.297952,10.592519,-1.013942,29.103742,5.479249,5.867412,6.302619,5.55296,52.2,57.033333,44.066667,42.2,8.277518,15.669554,4.919569,1.707715,-1.503604,4.278054,0.655058,-0.946455,2.03709,0.303583,1.424209,0.41551,0.074894,1.93228,0.381503,-0.412796,0.590282,0.599486,0.926414,0.106343,1.113877,-0.653538,1.292127,-11.87424,-1.628699,68.866667,5.882902,1.7336530000000001,0.178839,1.587693,4.240251,-0.096667,0.64,0.88,0.426667,0.536667,0.826667,0.946667,0.37,1.083333,3.207066,1.714603,1.245882,1.446427,5.999796,-1.361436,2.12167,-0.135266,1.414502,0.209909,-1.477247,-1.976899,11.937335,14.072905,-0.096667,0.723333,14.860754,0.2,1967-07-01
3.013724,0.698061,2.217967,3.104903,0.605042,12.442683,22.653454,11.24517,20.692191,-0.766724,6.910712,28.009276,9.892006,6.009146,10.095103,19.451643,11.945847,7.893261,58.333333,87.3031,-5.856024,2.930122,2.062017,3.029301,3.77251,2.660469,1.391481,4.218381,4.817024,3.60884,1.666667,-0.025333,2.136462,1.815829,40.3,-0.033333,0.1,0.2,9.829296,14.76506,42.543699,49.587217,31.476907,5.453896,5.95151,6.35842,5.524124,54.633333,57.4,50.8,48.733333,7.797661,0.800865,-1.805887,0.232424,1.793242,-2.10985,-0.467995,-0.722614,0.867147,0.510687,-0.187509,0.241202,-0.441607,0.345067,2.663197,1.437787,2.86822,0.312623,5.305535,2.620608,0.152055,3.6126,-0.837617,-9.158838,-2.998136,80.7,4.102606,0.920143,1.077729,1.333246,4.354745,0.28,0.453333,0.436667,0.396667,0.516667,0.81,0.89,0.383333,1.08,-2.226847,-2.367293,-2.345718,1.322731,2.537354,-3.294837,0.520119,4.208633,-0.709307,-0.187955,-24.93707,-0.03716,0.437444,3.432493,0.003333,-0.52,-9.546227,-2.9,1967-10-01
8.153402,24.880631,8.68777,5.10915,7.978646,15.028063,2.431392,11.46363,22.729126,6.839557,6.951476,9.397273,1.883251,9.195201,10.353877,4.702971,5.569058,4.608981,57.733333,87.328733,-1.620406,-0.240024,3.501726,1.182474,3.405945,2.125852,1.704367,2.355625,4.298851,4.344478,1,0.110667,-0.177916,0.708056,40.2,0.066667,-0.166667,0.133333,-16.823201,-38.224551,-8.098008,-9.989168,-5.077131,5.306616,5.908988,6.388001,5.67103,55.133333,57.466667,52.833333,53.066667,6.769819,115.506292,-6.361717,2.398092,0.175851,1.689638,1.844648,1.415959,-0.506305,0.406711,-0.73123,4.811928,1.733873,0.892823,-0.183559,1.41796,-0.250433,-1.489274,-0.78641,0.680791,2.625317,-3.959394,1.708153,0.419391,-4.482939,76.8,4.927621,5.791787,8.786855,7.212967,2.113611,0.613333,0.296667,-0.09,-0.033333,0.196667,0.423333,0.56,0.516667,1.22,-1.255957,-2.371422,-1.577103,-0.222069,-9.713817,3.739118,-4.958349,5.631513,1.403723,0.135231,-33.637701,3.453507,-12.52027,-14.178499,0.136667,-0.9,-14.302911,1.466667,1968-01-01
6.73433,7.53949,5.062962,6.662194,-3.466257,-9.049485,9.979194,7.872093,6.071924,-3.272568,7.700339,6.567737,2.930573,4.118092,8.133757,14.213485,5.036392,3.462965,58.333333,87.284333,9.357416,6.273081,2.549388,3.337778,3.603084,3.565095,3.788817,5.25286,3.464309,3.538107,2.333333,0.138,5.244183,3.821206,40.333333,0.066667,-0.166667,-0.6,-5.09561,-18.750908,-69.110514,-61.507045,-81.486677,5.389072,5.891644,6.370472,5.669881,55.6,58.333333,49.433333,54.633333,3.145956,-87.841553,2.008516,-1.237498,-2.598599,-0.514842,1.29004,-3.135829,0.16688,0.417425,0.261636,-1.342009,-0.731954,-0.566805,-1.576627,0.268666,-0.262918,1.874709,-3.05741,5.257323,0.213764,1.219584,-1.521898,-10.953673,-4.554824,70.366667,1.479135,2.036273,4.060068,2.776012,2.953496,1.193333,0.47,0.47,0.133333,0.133333,0.423333,0.223333,0.51,1.28,1.567094,1.016602,-0.261891,-0.68947,-3.329689,0.82347,7.904717,-0.408212,-1.752849,0.024265,-2.35693,-2.673864,26.993278,29.669057,-0.186667,0.993333,21.048332,-3.066667,1968-04-01
2.711439,17.753643,6.167562,5.233708,-2.624857,9.671747,7.119718,22.849049,23.317578,-3.395992,5.715483,5.6088190000000004,4.862486,1.298494,-2.660362,11.758843,2.391506,5.175105,56.533333,86.681533,2.893724,4.154049,1.12521,2.4101,4.33758,4.061456,3.749165,4.769035,5.079302,3.972382,3,0.091,1.16859,2.787428,40.4,0.1,-0.033333,0.033333,5.676222,-6.675165,0.335149,2.139043,-2.693613,5.561963,5.889801,6.424329,5.644268,52.866667,54.566667,50.7,50.8,0.07258,31.76226,1.070186,-0.74908,4.552758,0.300836,-0.469042,4.094185,-1.177989,-0.530813,0.219805,-2.896649,-0.729974,-0.596203,-0.311805,1.044681,-1.84216,0.228369,-3.572061,-13.025337,-2.209699,2.386229,-1.263742,-9.040604,-1.412295,71.266667,2.680123,0.482856,0.086332,1.244745,7.026367,-0.036667,-0.323333,-0.433333,-0.283333,0.1,0.313333,0.263333,0.616667,1.403333,0.931338,0.523269,1.15867,1.061463,9.501152,-0.109315,-0.302606,-0.757496,-1.953215,-2.593347,-0.397375,-1.933329,7.652384,6.534741,-0.03,-0.096667,0.949545,-0.5,1968-07-01
1.684034,-2.66827,-0.078922,5.068563,8.101046,13.545349,4.952528,-5.113162,-3.401758,-2.568255,3.420814,17.022239,3.680664,9.040802,8.184462,3.770042,7.090594,1.066378,60.5,87.111867,-9.948024,9.32515,2.169642,1.798093,4.414451,4.257044,3.531482,4.862983,5.825247,2.494489,4.666667,0.185,2.32149,2.461512,40.333333,0.166667,-0.133333,-0.066667,-16.843703,-1.686343,-34.987324,-45.715659,-17.494157,5.370638,5.937536,6.512735,5.750454,56.666667,58.833333,57.533333,44.7,19.03887,14.436578,0.349045,0.357499,0.450664,0.918771,-1.155829,-2.396511,0.995404,0.580742,-0.705816,2.786696,2.040997,-0.454886,-0.888546,-0.045323,6.715784,0.69716,15.336189,7.700625,2.049357,-1.634967,3.888979,9.804453,-4.671135,72.366667,3.894014,3.271122,-0.635592,2.972698,8.719761,-0.026667,0.39,0.326667,0.31,0.103333,0.25,0.183333,0.473333,1.256667,0.808075,1.399939,1.470646,0.08006,-2.284591,2.560546,2.615048,-0.529897,-0.263917,-1.78598,-0.491226,-0.06212,20.661412,21.015078,-0.103333,0.343333,25.171955,2.2,1968-10-01
6.25796,7.344378,3.814249,4.124999,6.079239,14.812482,14.152287,-51.143153,-39.561483,-2.149924,3.259162,4.938221,5.452632,9.647229,8.647595,10.843941,7.466601,-1.747302,58.333333,87.687733,8.926483,7.022361,4.974145,0.410927,4.076658,3.021622,2.496032,3.893234,5.30288,3.385626,2.666667,0.064667,3.841273,3.730407,40.333333,-0.1,0,-0.266667,-2.427929,8.526969,-16.420216,10.037427,-61.974121,5.563242,6.148468,6.496272,5.65832,56.333333,57.2,61.4,46.033333,-2.400498,34.746921,-2.863552,-0.445103,-1.331957,-2.379032,0.24255,3.352552,-1.040858,-0.098534,1.043185,-1.454568,2.156877,-0.770695,-0.14525,1.4562330000000001,-4.26164,-2.983187,-7.881434,3.226313,-1.20133,-5.050713,-1.341644,16.799097,0.405657,78.7,3.293379,1.902397,1.448663,0.326111,1.781461,0.65,0.506667,0.526667,0.406667,0.153333,0.27,0.083333,0.523333,1.2,-1.380497,-1.609537,-2.390868,-0.49433,-5.555718,3.931904,-1.194161,0.433604,1.33992,-0.281888,0.391723,0.633177,-16.611921,-17.526081,0.18,-0.766667,-14.839872,4.466667,1969-01-01
1.139706,-1.296725,1.975698,4.321771,3.279878,4.938521,-4.324551,80.885376,71.987394,-6.483921,3.329316,-8.405071,-1.498548,6.217742,2.050969,8.113592,1.149778,8.972828,56.1,86.943567,-1.805168,7.452595,2.037893,2.159752,4.268839,4.760573,3.442854,4.866633,5.233497,2.458199,0,-0.043,2.641504,3.684989,40.466667,0,0.033333,-0.133333,26.418346,-34.173423,33.245963,39.922303,20.352449,5.518791,5.863631,6.392475,5.849325,55.8,54.9,65.266667,49.233333,-0.688268,5.81423,1.697281,0.672047,-0.217663,3.583735,-0.672025,2.939051,1.322866,0.417467,2.106811,-1.162184,-0.778521,1.766443,1.363787,-0.783845,0.724144,0.880009,-1.772035,-5.385284,0.107773,5.350595,1.893799,13.517596,10.237872,79.666667,9.235027,0.162174,-0.400169,0.117131,9.707564,1.76,0.103333,0.21,0.176667,0.146667,0.376667,0.156667,0.533333,1.233333,-3.956009,-3.295605,-3.266621,-2.106172,0.612841,-2.600644,-0.631248,0.505278,0.712007,0.563652,0.133874,1.090189,2.921931,5.404836,-0.006667,-0.013333,-0.568162,-5.166667,1969-04-01
2.477304,-1.103558,0.656403,3.932841,18.493707,6.392489,-3.272213,-9.699726,-5.238925,0.2749,0.841146,8.529153,6.964832,6.071468,8.928396,4.551363,4.15842,8.361262,53.366667,86.866067,7.545097,3.838626,2.21349,1.057,3.422137,3.480959,3.723071,4.052882,5.282542,2.206007,-1.666667,-0.158333,3.465293,1.91158,40.266667,-0.066667,0.133333,0.066667,8.29922,69.91429,0,-31.270199,55.495895,5.09375,5.870238,6.343294,5.785874,54,50.566667,68.3,49.866667,5.35077,-2.596966,-1.248815,-0.754002,-1.544321,1.606602,0.399607,-8.411411,0.637544,1.059988,-0.128371,0.209308,-1.187748,-1.619217,-0.505139,-0.744848,-0.991761,1.238462,-4.369331,4.769632,1.147025,5.635662,-1.051824,6.842162,-4.554044,82.833333,3.713966,2.836056,0.996602,1.661598,6.988082,0.656667,0.826667,1.08,0.503333,0.226667,0.63,-0.166667,0.206667,1.06,-1.410247,-2.080216,-0.970952,-0.258162,-1.23727,-7.682199,-3.552292,1.835278,-1.506519,0.809469,-0.526324,0.519272,-29.407208,-28.248196,0.243333,-0.803333,-42.908656,-5.033333,1969-07-01
-1.903453,-1.998075,2.409076,5.41382,-2.883363,-1.960643,-30.375478,13.628024,-4.437513,-10.909912,-0.832375,-10.970689,-1.371915,-3.405904,-4.258564,1.241549,-3.272091,9.415295,51.566667,85.203233,3.035198,2.466457,-5.085929,-0.537423,3.282585,3.318018,3.413455,3.727873,3.444794,2.826183,-0.666667,-0.022,2.807592,-1.216893,40.2,-0.1,0,-0.033333,-2.961494,-3.03722,13.10462,34.947179,-24.363501,5.137757,5.622813,6.290334,5.787919,53.266667,50.166667,65.9,53.766667,-6.867434,-43.18106,2.093269,-0.261181,-2.064895,-1.327577,-0.738444,-0.001945,-0.821412,-0.319709,1.376616,0.280832,1.25659,1.197266,0.432466,-1.16822,2.188404,-0.107134,4.510239,3.6376,7.327853,-6.694689,0.406899,0.229873,-4.476008,83.1,5.929671,0.459761,-1.064362,1.654725,9.596712,-0.043333000000000003,0.33,0.246667,0.44,0.25,0.546667,-0.056667,0.17,1.076667,1.436328,1.567895,0.895882,3.079703,11.137392,0.027855,-0.909606,-3.14792,0.805516,-1.377703,1.344164,-1.127305,-0.791184,0.47554,0.04,-0.623333,-5.385022,-6.4,1969-10-01
-0.667832,-7.103205,4.113366,3.703784,-3.166986,-2.000228,0.792144,3.441003,-1.293044,-7.948737,3.675638,-23.685345,2.459941,-8.326767,-26.787229,-2.406355,-11.842399,3.484031,47.1,81.870967,-4.044745,-1.703133,-4.948858,-0.03709,2.679833,2.187376,2.673995,2.050752,4.407653,2.795722,-7.333333,-0.438,1.166399,-1.57709,39.966667,-0.266667,0.6,0.2,56.054945,68.483281,78.599291,86.63446,63.313167,5.348694,5.522793,6.232448,5.587249,47.666667,45.6,54.966667,50.066667,-24.195004,-8.892104,-3.118208,-0.792875,0.202588,1.141103,-1.209887,-0.566071,0.990432,0.187118,-2.080859,-1.161989,5.359619,-0.197125,-1.132009,-1.029337,-3.590831,1.1927,-6.326892,-9.451132,-6.07166,7.791699,1.666901,4.12612,-4.199027,74.3,4.798199,-0.438511,1.708984,1.008701,6.187609,-0.366667,-0.143333,-0.346667,0.07,-0.016667,0.343333,0.156667,0.526667,1.39,1.013016,-2.57789,-1.952844,-1.684583,-10.887807,-3.452189,-1.039934,-0.869434,-0.489435,-0.219655,1.506112,-1.152734,-24.373613,-25.633054,0.226667,-0.853333,-24.584582,-4.2,1970-01-01
0.751233,4.057278,0.822705,2.178334,-4.120412,-0.988876,-27.584514,17.232081,7.806758,-12.782817,2.184093,7.090526,3.238719,-0.163291,-11.344478,-2.12409,-3.110624,-1.876283,46.8,80.477,-2.358199,-2.769438,-8.755826,-4.701108,1.777543,0.283199,0.519392,0.393861,2.962133,4.472865,-7.666667,-0.339333,-1.319098,-5.307894,39.633333,-0.233333,0.6,0.4,41.109349,62.100437,101.608316,91.105775,121.414051,5.276413,5.620401,6.336236,5.624018,47.766667,48.066667,60.666667,43.333333,-0.887939,-58.915809,1.990962,0.361757,-2.422091,-2.623221,-0.704005,8.899329,-0.652151,-0.20575,0.577952,3.323661,-7.480417,1.248938,0.732478,-0.156904,8.274535,-0.770989,15.023003,8.129704,0.422135,-8.048571,-0.52078,-9.250214,-4.081359,75.733333,4.288315,1.044463,4.913947,1.081524,0.472916,-0.693333,-0.533333,-0.1,0.346667,0.15,0.776667,1.036667,0.426667,1.263333,-1.265393,-2.860082,1.213251,0.763382,0.227009,-1.385128,-2.96728,-1.659577,0.120528,0.998525,-0.188648,-4.295867,-45.343499,-46.338493,0.41,-0.52,-27.358545,-3.533333,1970-04-01
3.538882,1.097613,2.643228,4.957655,1.517073,2.243919,20.758137,-1.320267,-0.884528,-5.874441,8.9319,-5.783121,-1.50002,-6.388683,1.327743,1.789541,-2.815838,0.377308,49.766667,79.172267,3.499238,-0.988514,-8.603276,-2.239321,0.761731,1.187252,0.943332,0.865132,1.812008,1.144523,-5,-0.187,0.39938,-2.034607,39.466667,-0.1,0.4,0.4,12.469025,50.362742,61.042034,60.845168,61.399261,5.384495,5.668731,6.464069,5.811141,46.966667,49.5,47.466667,45.466667,-0.087266,14.423949,3.633565,-1.090338,2.58566,-1.599251,0.891191,-9.553523,0.002212,-0.025951,1.873308,-0.080366,2.15639,-1.9709700000000001,0.719747,0.087521,-11.234831,-0.658946,-4.369331,-8.607789,5.075756,1.66035,-1.477889,-12.95236,-9.950217,70.533333,7.645908,2.27174,6.955966,2.693579,0.541436,-1.176667,-0.35,-0.516667,-0.253333,0.18,0.61,1.133333,0.76,1.95,2.271452,9.9851,6.24499,-1.042169,5.228649,7.47588,3.005535,-3.817626,-0.500202,-0.114043,-2.443801,-14.677181,-2.330005,-1.648724,0.006667,0.56,7.687545,2.5,1970-07-01
-4.311002,-29.929966,3.135627,3.098599,-4.575278,-21.669986,40.084791,3.680472,6.205506,-2.143261,2.006665,-20.01566,1.736315,-19.239754,-23.506287,0.565658,-10.35474,9.409366,43.133333,76.437333,1.989021,1.646168,-20.418454,-4.592952,1.565315,-0.301191,-0.596146,1.319115,3.114024,3.330873,-4,-0.174333,0.670061,-3.068631,39.266667,-0.266667,0.666667,0.4,31.918406,58.028248,96.650395,96.958193,96.091654,5.493061,5.852202,6.610696,5.921578,42.5,46.4,38.1,45.466667,-13.626271,-2.539497,6.675709,1.569536,4.707954,-0.621651,1.239608,9.92397,-0.840702,0.799465,4.400985,1.273485,0.194311,0.258616,0.26632,1.670394,5.362188,1.769482,14.052963,2.314597,-5.698764,-2.275034,0.035336,-18.302877,4.385436,66.8,1.398797,-3.585384,-2.38311,-1.4647,7.809074,-1.136667,-0.973333,-1.29,-0.606667,0.153333,0.293333,1.5,1.053333,2.423333,1.871335,3.461869,1.676067,0.341673,0.162371,-3.898812,-2.225443,-0.686885,1.547833,-0.894023,0.262352,-1.372962,36.362206,36.977029,-0.39,0.886667,26.250425,-2.4,1970-10-01
